完整问题,题干,A,B,C,D,E,正确答案
"以下是关于保险疾病槽位识别的单项选择题，请直接给出正确答案的选项。
题目：长期医疗可以糖尿病吗
选项：
A：境外旅行保险
B：百万住院医疗险
C：人生意外保险
D：长期百万医疗险
从ABCD中选出唯一正确的答案。",长期医疗可以糖尿病吗,境外旅行保险,百万住院医疗险,人生意外保险,长期百万医疗险,,B
"以下是关于保险疾病槽位识别的单项选择题，请直接给出正确答案的选项。
题目：重疾险慢性病能保吗？
选项：
A：一般医疗保险金
B：全车保驾乘意外险
C：宠物险
D：重疾险
从ABCD中选出唯一正确的答案。",重疾险慢性病能保吗？,一般医疗保险金,全车保驾乘意外险,宠物险,重疾险,,D
"以下是关于保险疾病槽位识别的单项选择题，请直接给出正确答案的选项。
题目：阵发性睡眠性血红蛋白尿症属于哪种疾病范畴？
选项：
A：阵发性睡眠性血红蛋白尿症属于遗传性疾病。
B：阵发性睡眠性血红蛋白尿症属于获得性造血干细胞克隆性疾病。
C：阵发性睡眠性血红蛋白尿症属于感染性疾病。
D：阵发性睡眠性血红蛋白尿症属于器质性疾病。
从ABCD中选出唯一正确的答案。",阵发性睡眠性血红蛋白尿症属于哪种疾病范畴？,阵发性睡眠性血红蛋白尿症属于遗传性疾病。,阵发性睡眠性血红蛋白尿症属于获得性造血干细胞克隆性疾病。,阵发性睡眠性血红蛋白尿症属于感染性疾病。,阵发性睡眠性血红蛋白尿症属于器质性疾病。,,B
"以下是关于保险疾病槽位识别的单项选择题，请直接给出正确答案的选项。
题目：严重阻塞性睡眠窒息症的保险要求包括哪两个条件？
选项：
A：被保险人必须现正接受持续气道正压呼吸器(CPAP)之夜间治疗，并且必须提供睡眠测试的文件证明，显示AHI>30及夜间血氧饱和平均值<85%。
B：被保险人必须进行手术治疗。
C：被保险人必须使用药物治疗。
D：被保险人必须定期到医院接受治疗。
从ABCD中选出唯一正确的答案。",严重阻塞性睡眠窒息症的保险要求包括哪两个条件？,被保险人必须现正接受持续气道正压呼吸器(CPAP)之夜间治疗，并且必须提供睡眠测试的文件证明，显示AHI>30及夜间血氧饱和平均值<85%。,被保险人必须进行手术治疗。,被保险人必须使用药物治疗。,被保险人必须定期到医院接受治疗。,,A
"以下是关于保险疾病槽位识别的单项选择题，请直接给出正确答案的选项。
题目：CS稀金属
选项：
A：CS稀金属是一种违反环保原则的金属，其生产和使用对环境造成严重破坏。
B：CS稀金属是指厨师独家使用的特殊金属材料，用于烹饪和加工食物。
C：CS稀金属是指中证稀有金属主题指数中的上市公司证券样本，它们涉及稀有金属的采矿、冶炼和加工业务。该指数旨在反映稀有金属主题上市公司证券的整体表现。
D：CS稀金属是指计算机科学家们开发出来的一种新材料，用于制造更先进的计算机硬件。
从ABCD中选出唯一正确的答案。",CS稀金属,CS稀金属是一种违反环保原则的金属，其生产和使用对环境造成严重破坏。,CS稀金属是指厨师独家使用的特殊金属材料，用于烹饪和加工食物。,CS稀金属是指中证稀有金属主题指数中的上市公司证券样本，它们涉及稀有金属的采矿、冶炼和加工业务。该指数旨在反映稀有金属主题上市公司证券的整体表现。,CS稀金属是指计算机科学家们开发出来的一种新材料，用于制造更先进的计算机硬件。,,C
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【0免赔的意思是，感冒发烧也能保销】
选项是：
A.意思
B.免赔
C.保销
D.感冒发烧
输出：",,意思,免赔,保销,感冒发烧,,D
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【刚得脑梗，有心衰 房颤 心肌肥厚性心脏病】
选项是：
A.脑梗, 心衰, 房颤
B.脑梗, 心衰, 房颤, 心肌肥厚性心脏病, 病
C.脑梗, 心衰, 房颤, 心肌肥厚性心脏病, 指定疾病
D.脑梗, 心衰, 房颤, 心肌肥厚性心脏病
输出：",,"脑梗, 心衰, 房颤","脑梗, 心衰, 房颤, 心肌肥厚性心脏病, 病","脑梗, 心衰, 房颤, 心肌肥厚性心脏病, 指定疾病","脑梗, 心衰, 房颤, 心肌肥厚性心脏病",,D
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【肿瘤或者子宫蓄脓的话保障吗】
选项是：
A.肿瘤
B.肿瘤, 子宫蓄脓, 软骨发育不全症
C.肿瘤, 子宫蓄脓
D.肿瘤, 子宫蓄脓, 支原体肺炎
输出：",,肿瘤,"肿瘤, 子宫蓄脓, 软骨发育不全症","肿瘤, 子宫蓄脓","肿瘤, 子宫蓄脓, 支原体肺炎",,C
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【什么是恶性肿瘤（原位癌）】
选项是：
A.恶性肿瘤
B.恶性肿瘤, 原位癌, 糖尿病
C.恶性肿瘤, 原位癌
D.恶性肿瘤, 原位癌, 肺癌
输出：",,恶性肿瘤,"恶性肿瘤, 原位癌, 糖尿病","恶性肿瘤, 原位癌","恶性肿瘤, 原位癌, 肺癌",,C
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【一岁多的小孩适合哪种保险，感冒住院能报销的】
选项是：
A.一岁多的小孩
B.保险
C.住院
D.感冒
输出：",,一岁多的小孩,保险,住院,感冒,,D
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【2年没发烧住院可以投保吗】
选项是：
A.2年
B.住院
C.可以投保吗
D.发烧
输出：",,2年,住院,可以投保吗,发烧,,D
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【健康告知问的肾病综合征和慢性肾炎，肾炎综合征需要告知吗？】
选项是：
A.肾病综合征, 慢性肾炎
B.肾病综合征, 慢性肾炎, 肾炎综合征, 生病
C.肾病综合征, 慢性肾炎, 肾炎综合征
D.肾病综合征, 慢性肾炎, 肾炎综合征, 慢性支气管肺炎
输出：",,"肾病综合征, 慢性肾炎","肾病综合征, 慢性肾炎, 肾炎综合征, 生病","肾病综合征, 慢性肾炎, 肾炎综合征","肾病综合征, 慢性肾炎, 肾炎综合征, 慢性支气管肺炎",,C
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【用我的医保卡给婆婆买过高血压心脏病的药可以买保险吗】
选项是：
A.高血压
B.高血压, 心脏病, 甲状腺结节1-2级
C.高血压, 心脏病
D.高血压, 心脏病, 神经炎
输出：",,高血压,"高血压, 心脏病, 甲状腺结节1-2级","高血压, 心脏病","高血压, 心脏病, 神经炎",,C
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【之前感冒发烧了，住院住了2天，可以买吗】
选项是：
A.感冒
B.感冒, 发烧, 听力二级残疾
C.感冒, 发烧
D.感冒, 发烧, 黄疸
输出：",,感冒,"感冒, 发烧, 听力二级残疾","感冒, 发烧","感冒, 发烧, 黄疸",,C
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【请问怀孕生产有报销吗？】
选项是：
A.怀孕, 生产
B.怀孕
C.怀孕, 生产, 结节
D.怀孕, 生产, 轻微甲亢
输出：",,"怀孕, 生产",怀孕,"怀孕, 生产, 结节","怀孕, 生产, 轻微甲亢",,A
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【感冒发烧住院的，还有病毒感染，肺炎，支气管炎住院的，这应该买那款保险】
选项是：
A.感冒, 发烧, 住院, 感染, 肺炎
B.感冒, 发烧, 住院, 感染, 肺炎, 支气管炎
C.感冒, 发烧, 住院, 感染, 肺炎, 支气管炎, 急性阑尾炎
D.感冒, 发烧, 住院, 感染, 肺炎, 支气管炎, 严重原发性心肌病
输出：",,"感冒, 发烧, 住院, 感染, 肺炎","感冒, 发烧, 住院, 感染, 肺炎, 支气管炎","感冒, 发烧, 住院, 感染, 肺炎, 支气管炎, 急性阑尾炎","感冒, 发烧, 住院, 感染, 肺炎, 支气管炎, 严重原发性心肌病",,B
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【重大疾病有没有具体疾病名称】
选项是：
A.重大疾病, 疾病
B.重大疾病
C.重大疾病, 疾病, 病
D.重大疾病, 疾病, 过敏性鼻炎
输出：",,"重大疾病, 疾病",重大疾病,"重大疾病, 疾病, 病","重大疾病, 疾病, 过敏性鼻炎",,A
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【泰医保·中老年防癌险保障责任中的重度疾病有哪些】
选项是：
A.客户对象
B.中老年
C.防癌险保障责任
D.重度疾病
输出：",,客户对象,中老年,防癌险保障责任,重度疾病,,D
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【有甲状腺结节，乳腺结节能投保吗】
选项是：
A.甲状腺结节, 乳腺结节
B.甲状腺结节
C.甲状腺结节, 乳腺结节, 腰椎间盘突出症
D.甲状腺结节, 乳腺结节, 良性的小脑膜瘤
输出：",,"甲状腺结节, 乳腺结节",甲状腺结节,"甲状腺结节, 乳腺结节, 腰椎间盘突出症","甲状腺结节, 乳腺结节, 良性的小脑膜瘤",,A
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【头疼，我是乳腺癌患者，就想买一款，保癌患和重疾，大病小病都可以保的保险，请推荐一下哪款适合我】
选项是：
A.乳腺癌
B.乳腺癌, 大病小病, 生病
C.乳腺癌, 大病小病
D.乳腺癌, 大病小病, 先兆流产
输出：",,乳腺癌,"乳腺癌, 大病小病, 生病","乳腺癌, 大病小病","乳腺癌, 大病小病, 先兆流产",,C
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【甲流住院检查期间有尿蛋白，后来复查没有尿蛋白，可以买吗？】
选项是：
A.甲流
B.甲流, 尿蛋白, 生病
C.甲流, 尿蛋白, 癌症
D.甲流, 尿蛋白
输出：",,甲流,"甲流, 尿蛋白, 生病","甲流, 尿蛋白, 癌症","甲流, 尿蛋白",,D
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【如果被保险人患有肌无力或肌营养不良症，能赔付吗】
选项是：
A.肌无力
B.肌无力, 肌营养不良症, 疾病
C.肌无力, 肌营养不良症
D.肌无力, 肌营养不良症, 腰椎间盘突出
输出：",,肌无力,"肌无力, 肌营养不良症, 疾病","肌无力, 肌营养不良症","肌无力, 肌营养不良症, 腰椎间盘突出",,C
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【我妈现在就是三高，体检过后，假如以后有这些三高的并发症，可以保吗？】
选项是：
A.三高, 三高的并发症
B.三高
C.三高, 三高的并发症, 手足口病
D.三高, 三高的并发症, 重大症疾病
输出：",,"三高, 三高的并发症",三高,"三高, 三高的并发症, 手足口病","三高, 三高的并发症, 重大症疾病",,A
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【感冒发烧咽喉痛胃痛门诊能报吗】
选项是：
A.感冒, 发烧, 咽喉痛
B.感冒, 发烧, 咽喉痛, 胃痛
C.感冒, 发烧, 咽喉痛, 胃痛, 骨折
D.感冒, 发烧, 咽喉痛, 胃痛, 糖尿病
输出：",,"感冒, 发烧, 咽喉痛","感冒, 发烧, 咽喉痛, 胃痛","感冒, 发烧, 咽喉痛, 胃痛, 骨折","感冒, 发烧, 咽喉痛, 胃痛, 糖尿病",,B
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【你好，有三高和乙肝能投保吗？】
选项是：
A.三高
B.三高, 乙肝
C.三高, 乙肝, 感冒
D.三高, 乙肝, 小病小痛
输出：",,三高,"三高, 乙肝","三高, 乙肝, 感冒","三高, 乙肝, 小病小痛",,B
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【你好，就是普通感冒发烧都能报销吗？】
选项是：
A.感冒
B.感冒, 发烧, 恶性肿瘤
C.感冒, 发烧
D.感冒, 发烧, 尿闭
输出：",,感冒,"感冒, 发烧, 恶性肿瘤","感冒, 发烧","感冒, 发烧, 尿闭",,C
"你是一名保险疾病槽位提取的专家，给定一段用户问题，你可以选出问题内容中全部的疾病槽位所对应的选项，如果某个问题中没有对应疾病槽位信息，则选择'未知'选项。你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
用户问题是：
【100种重大疾病津贴保险金是什么】
选项是：
A.附加保险
B.医疗费用报销
C.家庭财产保险
D.重大疾病
输出：",,附加保险,医疗费用报销,家庭财产保险,重大疾病,,D
