完整问题,题干,A,B,C,D,E,正确答案
"以下是关于保险责任分析的单项选择题，请直接给出正确答案的选项。
题目：保险是否覆盖因恶性肿瘤进行的肝切除手术？
选项：
A：不在保障范围内。
B：在保障范围内。
C：仅在特殊条件下在保障范围内。
D：部分情况下在保障范围内。
从ABCD中选出唯一正确的答案。",保险是否覆盖因恶性肿瘤进行的肝切除手术？,不在保障范围内。,在保障范围内。,仅在特殊条件下在保障范围内。,部分情况下在保障范围内。,,A
"以下是关于保险责任分析的单项选择题，请直接给出正确答案的选项。
题目：保险是否覆盖因幼年型类风湿关节炎而实施的膝关节置换手术？
选项：
A：保险不覆盖因幼年型类风湿关节炎而实施的膝关节置换手术。
B：保险只覆盖因幼年型类风湿关节炎而实施的髋关节置换手术。
C：保险覆盖因幼年型类风湿关节炎而实施的膝关节置换手术。
D：保险只覆盖因成人型类风湿关节炎而实施的膝关节置换手术。
从ABCD中选出唯一正确的答案。",保险是否覆盖因幼年型类风湿关节炎而实施的膝关节置换手术？,保险不覆盖因幼年型类风湿关节炎而实施的膝关节置换手术。,保险只覆盖因幼年型类风湿关节炎而实施的髋关节置换手术。,保险覆盖因幼年型类风湿关节炎而实施的膝关节置换手术。,保险只覆盖因成人型类风湿关节炎而实施的膝关节置换手术。,,C
"以下是关于保险责任分析的单项选择题，请直接给出正确答案的选项。
题目：不良债权
选项：
A：不良债权是指企业出借或租借资金、商品或技术给其他企业后，可能无法全额收回或只能收回部分的情况。
B：不良债权是指债务人拥有的不值钱的债权，无法回收本金和利息。
C：不良债权是指金融机构在金融危机中无法兑付的债务，通常会导致金融灾难和经济崩溃。
D：不良债权是一种理想的投资选择，因为它们可以提供高回报率和低风险。
从ABCD中选出唯一正确的答案。",不良债权,不良债权是指企业出借或租借资金、商品或技术给其他企业后，可能无法全额收回或只能收回部分的情况。,不良债权是指债务人拥有的不值钱的债权，无法回收本金和利息。,不良债权是指金融机构在金融危机中无法兑付的债务，通常会导致金融灾难和经济崩溃。,不良债权是一种理想的投资选择，因为它们可以提供高回报率和低风险。,,A
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【第六条保险责任
在本合同保险期间内且本合同有效，我们按照下列约定承担给付相应保险金的责任：
一、生存保险金
如果被保险人在本合同期满日4前的最后3个保险单周年日5零时生存，我们分别在相应保险单周年日按
当日本合同已交保险费的20%给付生存保险金。
二、满期保险金
如果被保险人在本合同期满日零时生存，我们按本合同期满时的基本保险金额给付满期保险金，同时本
合同终止。
三、保证给付保险金
如果被保险人在本合同期满日前的倒数第3个保险单周年日零时生存，则自该日（含当日）起至本合同
期满日零时前为保证给付期。】
选项是：
A.满期保险金,日时
B.生存保险金,满期保险金
C.满期保险金,合同期满
D.保险单日,满期保险金
输出：",,"满期保险金,日时","生存保险金,满期保险金","满期保险金,合同期满","保险单日,满期保险金",,B
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【总则
第一条 本保险合同（以下简称“本合同”）由保险条款、投保单、与本合同有关的其他投保文件、保险单或者其他保险凭证、声明、批注、附贴批单以及其他有效文件构成。凡涉及本合同的约定，均应当采用书面形式。
第二条 身体健康，能正常工作或者正常生活的自然人，可作为本合同的被保险人。
第三条 具有完全民事行为能力的被保险人本人、对被保险人有保险利益的其他人或者组织，可作为本合同的投保人。
第四条 本合同的受益人包括：
（一）意外身故保险金受益人
订立本合同，被保险人或者投保人可指定一人或者数人为意外身故保险金受益人，但投保人指定意外身故保险金受益人时须经被保险人同意。身故保险金受益人为数人的，应当确定受益顺序和受益份额；未确定受益份额的，各受益人按照相等份额享有受益权。
被保险人死亡后，有下列情形之一的，意外身故保险金作为被保险人的遗产，由保险人依照《中华人民共和国继承法》的规定履行给付保险金的义务：
1.没有指定受益人，或者受益人指定不明无法确定的；
2.受益人先于被保险人死亡，没有其他受益人的；
3.受益人依法丧失受益权或者放弃受益权，没有其他受益人的。
受益人与被保险人在同一事件中死亡，且不能确定死亡先后顺序的，推定受益人死亡在先。
被保险人或者投保人可以变更意外身故保险金受益人，但需书面通知保险人，由保险人在本合同上批注或者附贴批单。对因意外身故保险金受益人变更发生的法律纠纷，保险人不承担任何责任。
（二）意外伤残保险金受益人
除本合同另有约定外，意外伤残保险金的受益人为被保险人本人。】
选项是：
A.身故保险金,意外伤残保险金
B.身故保险金,意外身故保险金
C.意外身故保险金,意外伤残保险金
D.身故保险金,意外身故保险金,意外伤残保险金
输出：",,"身故保险金,意外伤残保险金","身故保险金,意外身故保险金","意外身故保险金,意外伤残保险金","身故保险金,意外身故保险金,意外伤残保险金",,D
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【2.1
保险金额
本合同的“意外身故保险金额”、“意外伤残保险金额”、“意外身故和伤残共
用保险金额”、“校园内意外身故和伤残保险金额”、“校园外意外身故和伤残
保险金额”、“校园内和校园外共用保险金额”分别由您在投保时与我们约定，
并在保险单上载明。】
选项是：
A.意外身故保险金,意外伤残保险金
B.意外身故保险金,伤残保险金,意外伤残保险金
C.意外身故保险金,伤残保险金
D.伤残保险金,意外伤残保险金
输出：",,"意外身故保险金,意外伤残保险金","意外身故保险金,伤残保险金,意外伤残保险金","意外身故保险金,伤残保险金","伤残保险金,意外伤残保险金",,B
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【2.生存保险金
被保险人于本合同生效满六年起，在每一保单生效对应日零时生存，本公司按基本保险金
额的20%给付生存保险金。
3.身故保险金
被保险人身故，本公司按本保险实际交纳的保险费（详见释义）给付身故保险金，本合同
终止。】
选项是：
A.身故保险金,交纳保险费,生存保险金
B.身故保险金,保单生效,生存保险金
C.身故保险金,生存保险金
D.身故保险金,保险人身,生存保险金
输出：",,"身故保险金,交纳保险费,生存保险金","身故保险金,保单生效,生存保险金","身故保险金,生存保险金","身故保险金,保险人身,生存保险金",,C
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【身故保险金
被保险人身故，我们按下列两者的较大值给付身故保险金，本主合同终止。
（1）被保险人身故时的已交保险费减去累计已领取的养老保险金；
（2）被保险人身故时本主合同保单年度末的现金价值。】
选项是：
A.身故保险金,保险人身故,养老保险金
B.身故保险金,身故时,养老保险金
C.身故保险金,养老保险金,主合同
D.身故保险金,养老保险金
输出：",,"身故保险金,保险人身故,养老保险金","身故保险金,身故时,养老保险金","身故保险金,养老保险金,主合同","身故保险金,养老保险金",,D
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【（四）质子重离子医疗保险金
如果被保险人在等待期后被我们认可的医院专科医生初次确诊患本合同约
定的恶性肿瘤——重度（无论一种或者多种），且在我们认可的质子重离子
医院（见8.27）接受质子、重离子放射治疗的，对于被保险人实际支出的、
必需且合理的属于本合同约定范围内的质子重离子医疗费用，我们按本合
同约定的给付比例给付质子重离子医疗保险金。医疗费用包括：床位费、
加床费、膳食费、护理费、重症监护室床位费、诊疗费、检查检验费、治
疗费、药品费、医生费、手术费、救护车费、透析费、注射费、输血费、
输氧费、化验费、输液费和材料费（敷料、石膏、夹板及固定支架费）。】
选项是：
A.质子重
B.重离子
C.质子重离子医疗保险金
D.离子医疗
输出：",,质子重,重离子,质子重离子医疗保险金,离子医疗,,C
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【2.1
基本保险
金额
本合同基本保险金额为主险合同的基本保险金额。
为未成年子女投保的，因被保险人身故给付的保险金总和不得超过国务院保
险监督管理机构规定的限额，身故保险金总和的约定也不得超过前述限额。】
选项是：
A.主险合同
B.保险金额
C.保险金总和
D.身故保险金
输出：",,主险合同,保险金额,保险金总和,身故保险金,,D
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【2.3
保险责任
在本合同保险期间内，本公司承担重大疾病保险金责任、轻度疾病保险金责
任、身故保险金或全残保险金责任、重症监护关爱保险金责任。其中，重大
疾病保险金责任、轻度疾病保险金责任、身故保险金或全残保险金责任为必】
选项是：
A.身故保险金,全残保险金
B.身故保险金,保险金责任,全残保险金
C.身故保险金,保险金全,全残保险金
D.身故保险金,全残保险金,全残
输出：",,"身故保险金,全残保险金","身故保险金,保险金责任,全残保险金","身故保险金,保险金全,全残保险金","身故保险金,全残保险金,全残",,A
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【第二部分保障内容
第六条保险责任
本合同的保险责任包括“恶性肿瘤（释义三）及原位癌（释义四）医疗保险金”、“恶性肿瘤质子重离子医疗保险金”和“意外伤害（释义五）住院医疗保险金”三项责任。其中“恶性肿瘤及原位癌医疗保险金”为必选责任，“恶性肿瘤质子重离子医疗保险金”和“意外伤害住院医疗保险金”为可选责任。投保人可在投保必选责任的基础上选择投保一项或多项可选责任，并在本合同中载明，但不能单独投保可选责任。发生保险事故后，保险人依照本合同的约定承担保险责任。
（一）恶性肿瘤及原位癌医疗保险金（必选）
在本合同保险期间内，被保险人在等待期（释义六）后经中华人民共和国境内（不包括香港、澳门、台湾地区）医院（释义七）的专科医生（释义八）初次确诊（释义九）罹患恶性肿瘤或原位癌，并在医院接受治疗的，对于治疗所产生的下述1至4类费用，保险人按照本合同的约定承担给付恶性肿瘤及原位癌医疗保险金的责任：】
选项是：
A.质子重离子医疗保险金
B.合同保险
C.原位癌
D.选责任
输出：",,质子重离子医疗保险金,合同保险,原位癌,选责任,,A
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【2.5
保险责任
在本合同保险期间内，我们承担给付恶性肿瘤及原位癌医疗保险金、恶性肿瘤质子
重离子医疗保险金和特定手术医疗保险金的责任。恶性肿瘤及原位癌医疗保险金、
恶性肿瘤质子重离子医疗保险金和特定手术医疗保险金统称为医疗保险金。】
选项是：
A.原位癌
B.保险金手术
C.质子重离子医疗保险金
D.恶性肿瘤原位
输出：",,原位癌,保险金手术,质子重离子医疗保险金,恶性肿瘤原位,,C
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【例子：华先生为儿子小华（0周岁）投保了国华淘气宝贝少儿重大疾病保险，基本保险金额10万元，
身故保险金选择方式二。交费期间20年，保险期间30年。本例中华先生为投保人并指定自己为受
益人，小华为被保险人，国华人寿为保险人。】
选项是：
A.身故保险金,交费期间
B.身故保险金
C.身故保险金,例子华先生
D.身故保险金,中华先生
输出：",,"身故保险金,交费期间",身故保险金,"身故保险金,例子华先生","身故保险金,中华先生",,B
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【第二十四条失踪的处理
本合同有效期内，被保险人因遭遇本合同约定的意外事故且在该事故发生日起失踪，后经
法院宣告为身故，本公司将视此情况为意外事故而导致身故，给付意外身故保险金。若于
日后发现被保险人生还时，身故保险金的受领人必须将已领取的意外身故保险金于一个月
内返还本公司。】
选项是：
A.身故保险金,意外身故保险金,意外事故
B.身故保险金,意外身故保险金,保险人生还
C.身故保险金,意外身故保险金,意外身故
D.身故保险金,意外身故保险金
输出：",,"身故保险金,意外身故保险金,意外事故","身故保险金,意外身故保险金,保险人生还","身故保险金,意外身故保险金,意外身故","身故保险金,意外身故保险金",,D
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【2
2.2.2 身故保险金
若被保险人身故，我们给付身故保险金，本合同终止。
身故保险金等于以下两者中的金额较大者：
1) 被保险人身故时本合同已交付的保险费扣除累计已
产生的生存保险金后的余额；
2) 被保险人身故时的现金价值。】
选项是：
A.身故保险金,生存保险金
B.身故保险金,生存保险金,中的金额
C.身故保险金,生存保险金,保险人身故
D.身故保险金,身故时,生存保险金
输出：",,"身故保险金,生存保险金","身故保险金,生存保险金,中的金额","身故保险金,生存保险金,保险人身故","身故保险金,身故时,生存保险金",,A
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【本合同保险期间内累计（见7.17）的质子重离子医疗保险金以本合同的基本保险
金额为限。
对于被保险人在本合同所定义的恶性肿瘤初次确诊之日起两年内发生的上述合理
医疗费用，我们仍计入本合同保险期间内发生的合理医疗费用，并在本合同约定
的基本保险金额内承担给付质子重离子医疗保险金的责任，对于被保险人在本合
同所定义的恶性肿瘤初次确诊之日起两年后发生的费用，我们不再承担保险责任。】
选项是：
A.质子重
B.保险期间
C.质子重离子医疗保险金
D.发生合理
输出：",,质子重,保险期间,质子重离子医疗保险金,发生合理,,C
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【1.3.2.1
身故保险金
被保险人在等待期后至18周岁以前身故，我们按本合同实际交纳的保险费
（无息）向受益人给付身故保险金，本合同效力终止。
被保险人在等待期后且18周岁（含当日）及以后身故，我们按本合同基本保
额
4向受益人给付身故保险金，本合同效力终止。】
选项是：
A.身故保险金,保险人等待
B.身故保险金,按本合同
C.身故保险金,受益人给付
D.身故保险金
输出：",,"身故保险金,保险人等待","身故保险金,按本合同","身故保险金,受益人给付",身故保险金,,D
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【2.3.1
一般意外身故或
全残保险金
若被保险人遭受意外伤害（见10.4）事故，并因本次意外伤害事故导致被保险
人在该意外伤害事故发生之日起180日内身故或全残（见10.5），我们按照被
保险人身故或全残时本合同基本保险金额的5倍给付一般意外身故或全残保
险金，本合同效力终止。】
选项是：
A.全残保险金,身故全
B.全残保险金
C.全残保险金,全残
D.伤害事故,全残保险金
输出：",,"全残保险金,身故全",全残保险金,"全残保险金,全残","伤害事故,全残保险金",,B
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【2.5
保险责任
在本合同有效期间内，我们承担的保险责任包括：身故保险金和满期保险金。
身故保险金和满期保险金，我们仅给付其中一项。】
选项是：
A.仅给付,满期保险金
B.包括身故,满期保险金
C.身故保险金,满期保险金
D.保险金满期,满期保险金
输出：",,"仅给付,满期保险金","包括身故,满期保险金","身故保险金,满期保险金","保险金满期,满期保险金",,C
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【例：王先生为儿子王小宝（0岁）投保“神奇宝贝（2021款）重疾”，王先生为投保人及身故保险金受益
人，王小宝为被保险人及疾病保险金受益人。】
选项是：
A.例王先生
B.身故保险金
C.保险人疾病
D.保险金受益
输出：",,例王先生,身故保险金,保险人疾病,保险金受益,,B
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【身故保险金
被保险人身故，我们按以下两项的较大者给付身故保险金，本合同终止。
（1）被保险人身故之日本合同的保单账户价值；
（2）您已交纳的本合同的保险费扣除累计实际领取的部分领取额度以及累
计领取的生存保险金额度。】
选项是：
A.交纳合同,生存保险金
B.身故保险金,生存保险金
C.以下较大,生存保险金
D.保单账户,生存保险金
输出：",,"交纳合同,生存保险金","身故保险金,生存保险金","以下较大,生存保险金","保单账户,生存保险金",,B
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【身故保险金或
全残保险金
若被保险人因遭受意外伤害导致身故或全残，或在本合同生效或最后一次复
效（以较迟者为准）之日起180日后因意外伤害以外的原因导致身故或全残，
我们按本合同的基本保险金额给付身故保险金或全残保险金，本合同终止。
若被保险人在本合同生效或最后一次复效（以较迟者为准）之日起180日内
因意外伤害以外的原因导致身故或全残，我们按您根据本合同约定已支付的
保险费总额给付身故保险金或全残保险金，本合同终止。】
选项是：
A.身故保险金,全残保险金,全残
B.身故保险金,全残保险金
C.身故保险金,全残保险金,给付身故
D.身故保险金,意外伤害,全残保险金
输出：",,"身故保险金,全残保险金,全残","身故保险金,全残保险金","身故保险金,全残保险金,给付身故","身故保险金,意外伤害,全残保险金",,B
"你是一名保险合同条款的解读专家，给定一段保险合同条款文本的片段，你可以从选项中选出保险合同条款文本的片段中所全部包含的保险责任的选项,并且这个选项是相对最全面的，你需要从A、B、C、D四个选项中选出一个作为最恰当的答案，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
保险合同条款文本的片段是：
【中国平安财产保险股份有限公司
平安附加猝死保障保险条款
注册号:C00001731922019122701412
本附加保险合同须附加于各种意外伤害保险或健康保险合同（以下简称“主保险合
同”）。主保险合同所附条款、投保单、保险单、保险凭证以及批单等，凡与本附加保险合
同相关者，均为本附加保险合同的构成部分。凡涉及本附加保险合同的约定，均应采用书面
形式。
经投保人申请并经保险人同意，被保险人在保险期间内猝死的，按保险单载明的“猝死
保险金额”给付猝死保险金。
若主保险合同与本附加保险合同的条款互有冲突，则以本附加保险合同的条款为准。
本附加保险合同未尽事宜，以主保险合同的条款规定为准。
【猝死】指身体急性症状发生后即刻或二十四小时内发生的死亡。】
选项是：
A.猝死保险金
B.附加保险
C.保险合同
D.合同条款
输出：",,猝死保险金,附加保险,保险合同,合同条款,,A
