完整问题,题干,A,B,C,D,E,正确答案
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【cage植入椎体间植骨术】
选项是：
A.后入路腰椎融合术
B.下颌骨自体骨植入术
C.颈椎部分间盘假体置入术
D.经椎间孔入路腰椎体融合术
答：",cage植入椎体间植骨术,后入路腰椎融合术,下颌骨自体骨植入术,颈椎部分间盘假体置入术,经椎间孔入路腰椎体融合术,,A
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【异体肾移植术】
选项是：
A.手部带腱帽异体肌腱移植术
B.肾同种异体移植术
C.同种异体肝肾联合移植术
D.手部带鞘管异体肌腱移植术
答：",异体肾移植术,手部带腱帽异体肌腱移植术,肾同种异体移植术,同种异体肝肾联合移植术,手部带鞘管异体肌腱移植术,,B
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【单倍体异基因造血干细胞移植术】
选项是：
A.抗肿瘤基因治疗
B.朗格汉胰岛细胞(同种)异体移植术
C.异体造血干细胞移植术
D.朗格汉胰岛细胞自体移植术
答：",单倍体异基因造血干细胞移植术,抗肿瘤基因治疗,朗格汉胰岛细胞(同种)异体移植术,异体造血干细胞移植术,朗格汉胰岛细胞自体移植术,,C
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【右上胸壁肿瘤扩大切除】
选项是：
A.胆囊扩大切除术
B.胸壁病损切除术
C.腹腔镜下子宫扩大切除术
D.子宫扩大切除术
答：",右上胸壁肿瘤扩大切除,胆囊扩大切除术,胸壁病损切除术,腹腔镜下子宫扩大切除术,子宫扩大切除术,,B
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【甲状腺及颈部淋巴结细针穿刺活检术】
选项是：
A.超声内镜下食管细针穿刺活检(FNA)
B.甲状旁腺活检
C.超声内镜下纵隔淋巴结细针穿刺活检(FNA)
D.甲状腺穿刺活检
答：",甲状腺及颈部淋巴结细针穿刺活检术,超声内镜下食管细针穿刺活检(FNA),甲状旁腺活检,超声内镜下纵隔淋巴结细针穿刺活检(FNA),甲状腺穿刺活检,,D
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【超选择性肝动脉造影】
选项是：
A.肝静脉造影
B.腹主动脉造影
C.肝门静脉造影
D.肝动脉造影
答：",超选择性肝动脉造影,肝静脉造影,腹主动脉造影,肝门静脉造影,肝动脉造影,,D
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【面部外伤清创整形术】
选项是：
A.腹壁伤口扩创术
B.面部皮肤部分切除整形术
C.指骨开放性骨折清创术
D.颅骨清创术
答：",面部外伤清创整形术,腹壁伤口扩创术,面部皮肤部分切除整形术,指骨开放性骨折清创术,颅骨清创术,,B
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【部分结肠切除术】
选项是：
A.结肠部分切除术
B.盲肠部分切除术
C.横结肠部分切除术
D.腹腔镜下升结肠部分切除
答：",部分结肠切除术,结肠部分切除术,盲肠部分切除术,横结肠部分切除术,腹腔镜下升结肠部分切除,,A
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【拔甲】
选项是：
A.乳牙拔除
B.拔甲术
C.残留牙根拔除术
D.耳甲腔成形术
答：",拔甲,乳牙拔除,拔甲术,残留牙根拔除术,耳甲腔成形术,,B
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【留置针静脉穿刺置管术】
选项是：
A.经皮颈静脉肝内门静脉-腔静脉置管术
B.股静脉穿刺置管术
C.静脉穿刺术
D.引导下中心静脉置管术
答：",留置针静脉穿刺置管术,经皮颈静脉肝内门静脉-腔静脉置管术,股静脉穿刺置管术,静脉穿刺术,引导下中心静脉置管术,,B
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【腹酸镜下盆腔连松醉术】
选项是：
A.腹腔镜下盆腔粘连松解术
B.腹腔镜下卵巢粘连松解术
C.腹腔粘连松解术
D.腹腔镜下腹膜粘连松解术
答：",腹酸镜下盆腔连松醉术,腹腔镜下盆腔粘连松解术,腹腔镜下卵巢粘连松解术,腹腔粘连松解术,腹腔镜下腹膜粘连松解术,,A
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【腹腔镜下双侧腹股沟斜疝修补术】
选项是：
A.双侧腹股沟疝无张力修补术
B.腹腔镜下单侧腹股沟疝修补术
C.单侧腹股沟斜疝无张力修补术
D.腹腔镜下双侧腹股沟斜疝修补术
答：",腹腔镜下双侧腹股沟斜疝修补术,双侧腹股沟疝无张力修补术,腹腔镜下单侧腹股沟疝修补术,单侧腹股沟斜疝无张力修补术,腹腔镜下双侧腹股沟斜疝修补术,,D
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【膀胱造口术】
选项是：
A.膀胱造口术
B.膀胱封闭术
C.膀胱造影
D.超声引导下耻骨上膀胱造口导尿管插入术
答：",膀胱造口术,膀胱造口术,膀胱封闭术,膀胱造影,超声引导下耻骨上膀胱造口导尿管插入术,,A
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【前房放液术】
选项是：
A.前房角穿刺术
B.前房导管修正术
C.眼前房诊断性抽吸
D.前房穿刺术
答：",前房放液术,前房角穿刺术,前房导管修正术,眼前房诊断性抽吸,前房穿刺术,,D
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【腺样体+扁桃体切除术】
选项是：
A.支撑喉镜下残余腺样增殖体体切除术
B.腺样体切除术
C.扁桃体周围切开引流术
D.扁桃体切除术后止血
答：",腺样体+扁桃体切除术,支撑喉镜下残余腺样增殖体体切除术,腺样体切除术,扁桃体周围切开引流术,扁桃体切除术后止血,,B
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【右乳包块切除术】
选项是：
A.副乳切除术
B.乳突切除术
C.乳房病损切除术
D.心包异物切除术
答：",右乳包块切除术,副乳切除术,乳突切除术,乳房病损切除术,心包异物切除术,,C
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【经皮肝穿刺胆道引流置管术】
选项是：
A.经皮腹腔穿刺引流术
B.经皮肝穿刺胆道支架置入术
C.经皮肝穿刺胆管引流术
D.经皮肝穿刺活检
答：",经皮肝穿刺胆道引流置管术,经皮腹腔穿刺引流术,经皮肝穿刺胆道支架置入术,经皮肝穿刺胆管引流术,经皮肝穿刺活检,,C
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【喉返神经探查术】
选项是：
A.颅神经探查术
B.脊髓神经根探查术
C.喉返神经探查术
D.面神经探查术
答：",喉返神经探查术,颅神经探查术,脊髓神经根探查术,喉返神经探查术,面神经探查术,,C
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【腹瑞体穿射注药术】
选项是：
A.腹腔局部注射
B.无
C.腹腔镜下腹腔局部注射
D.结膜下注射
答：",腹瑞体穿射注药术,腹腔局部注射,无,腹腔镜下腹腔局部注射,结膜下注射,,B
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【阴道顶吊术】
选项是：
A.耻骨后尿道悬吊术
B.阴道悬吊术
C.尿道-阴道瘘修补术
D.经阴道子宫-骶韧带高位悬吊术
答：",阴道顶吊术,耻骨后尿道悬吊术,阴道悬吊术,尿道-阴道瘘修补术,经阴道子宫-骶韧带高位悬吊术,,B
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【左乳癌改良根治术】
选项是：
A.胸廓改良成形术
B.乳突扩大根治术
C.单侧乳房改良根治术
D.腹腔镜下子宫改良广泛性切除术
答：",左乳癌改良根治术,胸廓改良成形术,乳突扩大根治术,单侧乳房改良根治术,腹腔镜下子宫改良广泛性切除术,,C
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【适形放射治疗】
选项是：
A.放射治疗
B.调强适形放射治疗[IMRT]
C.立体定向放射外科治疗[SRS/单次立体定向放射治疗]
D.表浅放射治疗
答：",适形放射治疗,放射治疗,调强适形放射治疗[IMRT],立体定向放射外科治疗[SRS/单次立体定向放射治疗],表浅放射治疗,,A
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【腭垂部分切除术】
选项是：
A.腭垂部分切除术
B.经蝶骨垂体部分切除术
C.经蝶骨入路内窥镜下垂体部分切除术
D.硬腭病损局部切除术
答：",腭垂部分切除术,腭垂部分切除术,经蝶骨垂体部分切除术,经蝶骨入路内窥镜下垂体部分切除术,硬腭病损局部切除术,,A
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【腹腔镜下左侧卵巢囊肿切除术】
选项是：
A.腹腔镜下卵巢病损切除术
B.腹腔镜下残留卵巢切除术
C.腹腔镜下卵巢楔形切除术
D.腹腔镜下卵巢修补术
答：",腹腔镜下左侧卵巢囊肿切除术,腹腔镜下卵巢病损切除术,腹腔镜下残留卵巢切除术,腹腔镜下卵巢楔形切除术,腹腔镜下卵巢修补术,,A
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【肌筋膜吻合修复术】
选项是：
A.臀筋膜切断术
B.筋膜皮瓣移植术
C.筋膜缝合术
D.伸指肌腱缝合术
答：",肌筋膜吻合修复术,臀筋膜切断术,筋膜皮瓣移植术,筋膜缝合术,伸指肌腱缝合术,,C
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【扩张器置入术】
选项是：
A.无
B.放射敷贴器置入术
C.乳房组织扩张器置入术
D.自动心脏复律器置入术[AICD置入术]
答：",扩张器置入术,无,放射敷贴器置入术,乳房组织扩张器置入术,自动心脏复律器置入术[AICD置入术],,A
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【经阴道 腹腔镜下双侧输卵管切除术】
选项是：
A.腹腔镜下单侧输卵管破坏术
B.腹腔镜下双侧输卵管部分切除术
C.腹腔镜下双侧输卵管切除术
D.腹腔镜下双侧输卵管电凝术
答：",经阴道 腹腔镜下双侧输卵管切除术,腹腔镜下单侧输卵管破坏术,腹腔镜下双侧输卵管部分切除术,腹腔镜下双侧输卵管切除术,腹腔镜下双侧输卵管电凝术,,C
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【甲状腺癌根治术（右侧)】
选项是：
A.舌部甲状腺切除术
B.甲状腺病损切除术
C.甲状腺CT检查
D.双侧甲状腺次全切除术
答：",甲状腺癌根治术（右侧),舌部甲状腺切除术,甲状腺病损切除术,甲状腺CT检查,双侧甲状腺次全切除术,,B
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【降主动脉支架植入术】
选项是：
A.经皮颈动脉支架置入术
B.腹主动脉支架置入术
C.经胸主动脉瓣支架置入术
D.经皮降主动脉药物洗脱支架置入术
答：",降主动脉支架植入术,经皮颈动脉支架置入术,腹主动脉支架置入术,经胸主动脉瓣支架置入术,经皮降主动脉药物洗脱支架置入术,,D
"你是一位医学专家，给定一个常用的手术术语，你可以从选项中选出一个最接近于该手术术语的标准手术术语，你只能输出一个字符，并且这个字符是A、B、C、D中的一个。
常用的手术术语是：
【结肠多发息肉镜下电凝切除术】
选项是：
A.直肠-乙状结肠镜下直肠息肉切除术
B.直肠病损电凝术
C.纤维结肠镜下结肠息肉切除术
D.结肠病损高频电凝术
答：",结肠多发息肉镜下电凝切除术,直肠-乙状结肠镜下直肠息肉切除术,直肠病损电凝术,纤维结肠镜下结肠息肉切除术,结肠病损高频电凝术,,C
