完整问题,题干,A,B,C,D,E,正确答案
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:好医保·长期医疗（0免赔）
目标人群:癌症患者
关键词:抗癌药物, 11.77元, 药物, 400万, 费用, 患者, 120万】
选项是：
A.【癌症患者的福音，好医保·长期医疗，全国独此一家，0免赔，最高赔付无上限，每月仅需11.77元，彻底解决120万医疗费难题!】
B.【保障您的抗癌之路，好医保·长期医疗，0免赔，全程400万保障，最低11.77元，缓解您120万的费用负担！】
C.【陪伴您抗癌每一步，好医保·长期医疗提供最高400万保障，每日低至11.77元起，助您缓解高额医疗费用压力。】
D.【限时抢购！好医保·长期医疗，特别为癌症患者设计，0免赔，高达400万保障，月付低至11.77元，轻松应对120万治疗费用！】
输出：","产品名:好医保·长期医疗（0免赔）
目标人群:癌症患者
关键词:抗癌药物, 11.77元, 药物, 400万, 费用, 患者, 120万",癌症患者的福音，好医保·长期医疗，全国独此一家，0免赔，最高赔付无上限，每月仅需11.77元，彻底解决120万医疗费难题!,保障您的抗癌之路，好医保·长期医疗，0免赔，全程400万保障，最低11.77元，缓解您120万的费用负担！,陪伴您抗癌每一步，好医保·长期医疗提供最高400万保障，每日低至11.77元起，助您缓解高额医疗费用压力。,限时抢购！好医保·长期医疗，特别为癌症患者设计，0免赔，高达400万保障，月付低至11.77元，轻松应对120万治疗费用！,,"B,C"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名：水滴百万医疗险（优享版）。目标人群：0-65岁可投。风险项：因病住院。关键词：0免赔、保障范围。】
选项是：
A.【0免赔额，全国顶尖医院任选】
B.【0免赔额，医疗责任保障全】
C.【最高赔付无上限，全面覆盖医疗费用】
D.【0免赔额，全面覆盖住院治疗】
输出：",产品名：水滴百万医疗险（优享版）。目标人群：0-65岁可投。风险项：因病住院。关键词：0免赔、保障范围。,0免赔额，全国顶尖医院任选,0免赔额，医疗责任保障全,最高赔付无上限，全面覆盖医疗费用,0免赔额，全面覆盖住院治疗,,"B,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:顶梁柱终身重疾险互联网版
目标人群:家庭顶梁柱
关键词:家庭, 顶梁柱】
选项是：
A.【保护您家的顶梁柱，顾虑终身重疾，选择互联网版！】
B.【立即行动，仅限前100位用户，免费领取顶梁柱终身重疾险互联网版！】
C.【为家庭顶梁柱考量，终身守护重疾无忧。】
D.【全国唯一，顶梁柱终身重疾险互联网版，全面覆盖所有疾病，无任何限制条件！】
输出：","产品名:顶梁柱终身重疾险互联网版
目标人群:家庭顶梁柱
关键词:家庭, 顶梁柱",保护您家的顶梁柱，顾虑终身重疾，选择互联网版！,立即行动，仅限前100位用户，免费领取顶梁柱终身重疾险互联网版！,为家庭顶梁柱考量，终身守护重疾无忧。,全国唯一，顶梁柱终身重疾险互联网版，全面覆盖所有疾病，无任何限制条件！,,"A,C"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名：成长优享·小海星计划。目标人群：出生30天-14周岁。风险项：因病住院。关键词：无等待期、保障范围、增值服务。】
选项是：
A.【门急诊三天后生效，全面覆盖重大疾病及意外伤害，免费赠送健康咨询和体检服务】
B.【从出生30天到14周岁的小朋友，成长优享·小海星计划为您提供全面的医疗保障，包括无等待期的住院治疗，覆盖多种疾病，并包含丰富的增值服务】
C.【立即参保立减100元，无等待期，涵盖所有疾病住院及高额医疗费用】
D.【门急诊无等待期，疾病意外全保障，含多项增值保障】
输出：",产品名：成长优享·小海星计划。目标人群：出生30天-14周岁。风险项：因病住院。关键词：无等待期、保障范围、增值服务。,门急诊三天后生效，全面覆盖重大疾病及意外伤害，免费赠送健康咨询和体检服务,从出生30天到14周岁的小朋友，成长优享·小海星计划为您提供全面的医疗保障，包括无等待期的住院治疗，覆盖多种疾病，并包含丰富的增值服务,立即参保立减100元，无等待期，涵盖所有疾病住院及高额医疗费用,门急诊无等待期，疾病意外全保障，含多项增值保障,,"B,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:好医保·长期医疗（体验版）
目标人群:有老有小、工作生活压力大、身体亚健康的人群
关键词:疾病, 身体, 困扰, 400万】
选项是：
A.【享受到高达400万保额的优质医疗服务，有效应对疾病带来的困扰，维护家人的身心健康。】
B.【有了这款全民必备的好医保，轻松享受400万高额医疗保障，彻底告别任何疾病的困扰。】
C.【仅限前1000名用户，享受400万保障额度，快速摆脱疾病烦恼，恢复活力满满的身体。】
D.【解放自己，享受400万人群的好医疗，告别疾病困扰，守护身体健康。】
输出：","产品名:好医保·长期医疗（体验版）
目标人群:有老有小、工作生活压力大、身体亚健康的人群
关键词:疾病, 身体, 困扰, 400万",享受到高达400万保额的优质医疗服务，有效应对疾病带来的困扰，维护家人的身心健康。,有了这款全民必备的好医保，轻松享受400万高额医疗保障，彻底告别任何疾病的困扰。,仅限前1000名用户，享受400万保障额度，快速摆脱疾病烦恼，恢复活力满满的身体。,解放自己，享受400万人群的好医疗，告别疾病困扰，守护身体健康。,,"A,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:健康福·少儿重疾险（体验版）
目标人群:儿童
关键词:高达, 疾病, 200种, 80万, 平均】
选项是：
A.【健康福·少儿重疾险：前1000名投保者享80万高额赔付，赶快行动吧！】
B.【健康福·少儿重疾险：覆盖200种以上疾病，最高可赔100万，为孩子提供顶级保障！】
C.【健康福·少儿重疾险：覆盖200种重大疾病，提供最高80万元保障，守护孩子健康成长。】
D.【健康福·少儿重疾险：覆盖高达200种疾病，80万平均赔付，保障儿童健康！】
输出：","产品名:健康福·少儿重疾险（体验版）
目标人群:儿童
关键词:高达, 疾病, 200种, 80万, 平均",健康福·少儿重疾险：前1000名投保者享80万高额赔付，赶快行动吧！,健康福·少儿重疾险：覆盖200种以上疾病，最高可赔100万，为孩子提供顶级保障！,健康福·少儿重疾险：覆盖200种重大疾病，提供最高80万元保障，守护孩子健康成长。,健康福·少儿重疾险：覆盖高达200种疾病，80万平均赔付，保障儿童健康！,,"C,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名：MSH经典个人全球医疗保险计划。目标人群：最高入保年龄为70周岁。风险项：因病住院。关键词：理赔、保额、0免赔。】
选项是：
A.【保障可覆盖全球，保额最高1600万，医疗责任内0免赔，赔付比例100%，医院可覆盖私立医院、昂贵医院】
B.【提供高达1600万元的全球医疗保障，无免赔额设置，确保您在任何国家和地区都能享受到优质的医疗服务，包括私立及高端医疗机构。】
C.【全球范围内保障，保额最高1600万，首次投保享有50%的保费优惠，医疗责任内0免赔，赔付比例100%，覆盖所有医院类型。】
D.【仅限亚洲地区，保额高达2000万元，医疗责任内0免赔，赔付比例可达120%，包括公立医院及特需部。】
输出：",产品名：MSH经典个人全球医疗保险计划。目标人群：最高入保年龄为70周岁。风险项：因病住院。关键词：理赔、保额、0免赔。,保障可覆盖全球，保额最高1600万，医疗责任内0免赔，赔付比例100%，医院可覆盖私立医院、昂贵医院,提供高达1600万元的全球医疗保障，无免赔额设置，确保您在任何国家和地区都能享受到优质的医疗服务，包括私立及高端医疗机构。,全球范围内保障，保额最高1600万，首次投保享有50%的保费优惠，医疗责任内0免赔，赔付比例100%，覆盖所有医院类型。,仅限亚洲地区，保额高达2000万元，医疗责任内0免赔，赔付比例可达120%，包括公立医院及特需部。,,"A,B"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:好医保·长期医疗
目标人群:各类人群
关键词:治疗, 雷雷, 100%, 1万, 报销, 30%】
选项是：
A.【好医保·长期医疗，立即投保，前100名用户额外赠送健康礼包，100%雷雷治疗，1万报销额度，30%零负担！】
B.【好医保·长期医疗，100%保障治疗，1万报销额度，30%零负担！】
C.【好医保·长期医疗，仅限年轻人享受，100%雷雷治疗，1万报销额度，30%零负担！】
D.【好医保·长期医疗，针对各类人群提供高达1万元的报销额度，减轻您的经济负担。】
输出：","产品名:好医保·长期医疗
目标人群:各类人群
关键词:治疗, 雷雷, 100%, 1万, 报销, 30%",好医保·长期医疗，立即投保，前100名用户额外赠送健康礼包，100%雷雷治疗，1万报销额度，30%零负担！,好医保·长期医疗，100%保障治疗，1万报销额度，30%零负担！,好医保·长期医疗，仅限年轻人享受，100%雷雷治疗，1万报销额度，30%零负担！,好医保·长期医疗，针对各类人群提供高达1万元的报销额度，减轻您的经济负担。,,"B,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名：泰康E齿康齿科医疗保险（588普惠计划）。目标人群：60天-85周岁。风险项：因病住院。关键词：投保人群、保障范围。】
选项是：
A.【从婴儿到老年人皆可参保，覆盖60天至85岁全年龄段；提供全面口腔健康保障，包括但不限于基础与复杂牙齿治疗项目；超出保险额度的部分享受九折优惠。】
B.【特惠限时抢购，60天至85周岁均可投保；提供全方位口腔护理服务，任意治疗费用全免！】
C.【仅限60岁以下人群投保，享受全面牙齿健康保护；所有治疗项目均在保额范围内享有额外5%折扣。】
D.【保障年龄宽泛，60天至85周岁都能投保；综合齿科保险，涵盖基础治疗、保健治疗、复杂治疗；基础治疗、复杂治疗超出保额部分9折优惠；】
输出：",产品名：泰康E齿康齿科医疗保险（588普惠计划）。目标人群：60天-85周岁。风险项：因病住院。关键词：投保人群、保障范围。,从婴儿到老年人皆可参保，覆盖60天至85岁全年龄段；提供全面口腔健康保障，包括但不限于基础与复杂牙齿治疗项目；超出保险额度的部分享受九折优惠。,特惠限时抢购，60天至85周岁均可投保；提供全方位口腔护理服务，任意治疗费用全免！,仅限60岁以下人群投保，享受全面牙齿健康保护；所有治疗项目均在保额范围内享有额外5%折扣。,保障年龄宽泛，60天至85周岁都能投保；综合齿科保险，涵盖基础治疗、保健治疗、复杂治疗；基础治疗、复杂治疗超出保额部分9折优惠；,,"A,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:太平宝贝·少儿重疾险
目标人群:儿童
关键词:100%, 50种, 30%, 疾病, 100种, 50万】
选项是：
A.【太平宝贝·少儿重疾险：100%覆盖50种疾病，赔付高达50万，保障未来！】
B.【太平宝贝·少儿重疾险：100%覆盖100种疾病，最高可赔付100万，让孩子无忧无虑成长！】
C.【太平宝贝·少儿重疾险：30%折扣优惠，前100名投保者额外赠送大礼包！】
D.【太平宝贝·少儿重疾险：全面覆盖100种疾病，其中50种高发疾病赔付比例达30%，最高保额可达50万，为孩子健康成长保驾护航。】
输出：","产品名:太平宝贝·少儿重疾险
目标人群:儿童
关键词:100%, 50种, 30%, 疾病, 100种, 50万",太平宝贝·少儿重疾险：100%覆盖50种疾病，赔付高达50万，保障未来！,太平宝贝·少儿重疾险：100%覆盖100种疾病，最高可赔付100万，让孩子无忧无虑成长！,太平宝贝·少儿重疾险：30%折扣优惠，前100名投保者额外赠送大礼包！,太平宝贝·少儿重疾险：全面覆盖100种疾病，其中50种高发疾病赔付比例达30%，最高保额可达50万，为孩子健康成长保驾护航。,,"A,D"
